id,type,title,alt_text,area,system,collection,color,color_source,chip_description,shot_type,setting,market,date,quality,website_ready,tags,drive_path,web_copy
37f617930a28,photo,Garage with tan full flake floor and water softener,"Finished garage floor with tan and brown full flake coating, coated stem wall and water softener in corner, full flake garage floor coating",garage,full_flake,,,,"small tan, brown and black chips, fine size",finished,residential,,,4,True,garage; full flake; tan chips; brown chips; finished floor; stem wall; water softener; glossy; control joints,Garages/IMG_8485.JPG,m/37f617930a28.jpg
343d8e182d37,photo,Garage with gray full flake floor and coated stem walls,"Empty garage with a gray full flake floor coating, coated stem walls, wall grid rack and entry steps",garage,full_flake,Ultra,Stone Rowe,duplicate,"gray base with black, white and gray chips, small to medium size",finished,residential,,,5,True,garage; full flake; gray floor; black white gray chips; stem wall coating; wall grid rack; finished floor; steps; clean garage,Garages/IMG_8538.JPG,m/343d8e182d37.jpg
91b665025ec6,photo,Garage with tan brown full flake floor,"Bright garage with glossy tan and brown full flake floor, large windows and arched window, full flake garage floor coating",garage,full_flake,,,,"tan and brown chips with black accents, medium size",finished,residential,,,4,True,garage; full flake; tan chips; brown chips; glossy floor; arched window; white walls; finished floor,Garages/IMG_8539.JPG,m/91b665025ec6.jpg
d1a39166cbd8,photo,Garage with tan brown full flake floor,"Garage with a tan and brown full flake floor, shelves, utility sink and central vacuum",garage,full_flake,,,,"tan, brown and black chips with some white, small to medium size",finished,residential,,,3,False,garage; full flake; tan chips; brown chips; finished floor; shelves; utility sink; central vacuum; residential,Garages/IMG_8584.JPG,m/d1a39166cbd8.jpg
f104f34cacae,photo,Four-car garage with gray full flake floor,Wide garage with three open overhead doors and a gray full flake floor coating,garage,full_flake,,,,"gray, white and black chips, small to medium size",finished,residential,,,4,True,garage; full flake; gray floor; finished floor; overhead doors; white walls; panorama; garage floor coating,Garages/IMG_8735.JPG,m/f104f34cacae.jpg
d5870fefc935,photo,Garage with light gray full flake floor,"Finished garage with light gray full flake floor, wall cabinets, workbench and Cardinals decor; full flake garage floor coating",garage,full_flake,,,,"light gray base with white, gray and black chips, small to medium size",finished,residential,,,4,True,garage; full flake; gray floor; white and gray chips; workbench; cabinets; step ladder; sports decor; finished floor; stem wall coated,Garages/IMG_8791.JPG,m/d5870fefc935.jpg
4105b7378c56,photo,Garage floor with gray tan flake coating,"Finished garage floor with gray, white and tan vinyl flake coating and saw cut joints, full flake garage floor coating",garage,full_flake,,,,"light gray base with white, gray and tan-brown chips, medium size",finished,residential,,,4,True,garage; full flake; gray chips; tan chips; finished floor; saw cut joints; shelf; ladder; garage storage,Garages/IMG_8792.JPG,m/4105b7378c56.jpg
37e592f349c4,photo,Garage with gray full flake floor and GatorGuard truck,"Glossy gray full flake garage floor with open doors and GatorGuard truck outside, full flake garage floor coating",garage,full_flake,,,,"gray, white and black chips on a gray base, small to medium size",finished,residential,,,4,True,garage; full flake; gray floor; gray black white chips; glossy finish; open garage doors; gatorguard truck; finished floor; residential,Garages/IMG_8807.JPG,m/37e592f349c4.jpg
e10a892d2624,photo,Garage with gray full flake floor,"Finished garage interior with glossy gray full flake floor coating, open overhead doors and work truck outside",garage,full_flake,,,,"gray, white and black chips, medium size",finished,residential,,,4,True,garage; full flake; gray chips; black chips; white chips; glossy floor; finished floor; overhead door; residential,Garages/IMG_8808.JPG,m/e10a892d2624.jpg
ad79fdd4f1b2,photo,Low angle view of tan red flake garage floor,"Low angle close up of a glossy full flake garage floor with tan, red, brown and black chips",garage,full_flake,,,,"tan, reddish brown, black and cream chips, small to medium size",close_up,residential,,,4,True,garage; full flake; tan chips; red chips; glossy; close up; finished floor; low angle,Garages/IMG_8813.JPG,m/ad79fdd4f1b2.jpg
6676ea9e34b1,photo,Garage with warm tan full flake floor,"Finished garage floor with tan, cream and gray full flake coating, paneled wall and open door in background",garage,full_flake,,,,"tan, cream, gray and light brown chips, small to medium size",finished,residential,,,4,True,garage; full flake; tan flakes; gray flakes; speckled floor; finished floor; residential; panel wall; glossy coating,Garages/IMG_8816.JPG,m/6676ea9e34b1.jpg
f84f6d014585,photo,Low angle view of gray flake garage floor,"Low angle close up of a gray full flake garage floor with black, white and tan chips, workbench and open garage door behind",garage,full_flake,,,,"gray, white and black chips with scattered tan and brown chips, small to medium size",close_up,residential,,,4,True,garage; full flake; gray floor; black white tan chips; low angle; glossy finish; workbench; garage door; finished floor,Garages/IMG_8824.JPG,m/f84f6d014585.jpg
f07e79cda60d,photo,Wood paneled garage with dark flake floor,Garage with natural wood plank walls and a dark brown full flake garage floor coating with white chips,garage,full_flake,,,,very dark brown to black base with small white and light gray chips,finished,residential,,,4,True,garage; full flake; dark brown; white chips; wood walls; paneling; glossy; finished floor; interior,Garages/IMG_8912.psd,m/f07e79cda60d.jpg
a8ab8bb2c1bf,photo,Garage with light gray full flake floor,"Garage with a light gray full flake floor coating, taped door and covered water heater along white walls",garage,full_flake,,,,"light gray base with small white, gray and black chips",finished,residential,,,4,True,garage; full flake; gray floor; white walls; interior door; water heater; finished floor; fine chips,Garages/IMG_9151.JPG,m/a8ab8bb2c1bf.jpg
544a8a4bfa43,photo,Garage with gray full flake floor,"Garage with light gray full flake floor coating, white walls and taped door trim",garage,full_flake,,,,"gray, white and black chips, small to medium size",finished,residential,,,4,True,garage; full flake; gray chips; white chips; black chips; finished floor; flake floor; interior; control joints,Garages/IMG_9152.JPG,m/544a8a4bfa43.jpg
ca949db955d2,photo,Garage with brown full flake floor,"Low angle view of a garage with a brown full flake floor coating, water heater and shelving along the walls",garage,full_flake,,,,"tan, brown, black and white chips, small to medium size",finished,residential,,,4,True,garage; full flake; brown chips; tan chips; glossy floor; finished floor; water heater; shelving; residential,Garages/IMG_9360 2.JPG,m/ca949db955d2.jpg
e2c30715bea2,photo,Garage workshop with tan full flake floor,"Garage workshop with workbench, gun safe and tan and brown full flake garage floor coating",garage,full_flake,,,,"tan and light brown chips with small dark brown and black chips, medium size",finished,residential,,,4,True,garage; full flake; tan chips; brown chips; workbench; workshop; gun safe; finished floor; speckled floor,Garages/IMG_CC2843796AF5-1.jpeg,m/e2c30715bea2.jpg
4c79d2a2de8f,photo,White Ferrari on gray full flake garage floor,White Ferrari parked in a clean garage on a gray black and white full flake garage floor coating,garage,full_flake,,,,"gray blend with black, white and light gray chips, small to medium size",finished,residential,,2019-07-11,5,True,garage; full flake; gray chips; black chips; white chips; ferrari; sports car; finished floor; luxury garage; white walls,Garages/Kenric copy.jpg,m/4c79d2a2de8f.jpg
d07680fc5ff2,photo,Spacious garage with Ocotillo full flake floor,"Large empty garage with glossy tan, black and gray full flake garage floor coating, wall tools and windows",garage,full_flake,Ultra,Ocotillo,folder,"tan and beige chips with black, white and gray accents, medium size",finished,residential,,,4,True,garage; full flake; ocotillo; tan chips; black chips; glossy floor; wall tools; windows; finished floor; large garage,Garages/OCOTILLO.JPG,m/d07680fc5ff2.jpg
85acffa060a9,photo,Garage with tan Ocotillo full flake floor,"Low angle view of a glossy tan full flake garage floor with cabinets, open door, and car outside",garage,full_flake,Ultra,Ocotillo,folder,"tan, brown, black and gray chips, medium size",finished,residential,,2022-02-21,4,True,garage; full flake; tan chips; brown chips; glossy floor; cabinets; open garage door; car; finished floor; low angle,Garages/Ocotillo(1).JPG,m/85acffa060a9.jpg
72576feb4a82,photo,Garage with Ocotillo full flake floor,"Empty residential garage with a glossy Ocotillo full flake garage floor coating, door open to the street",garage,full_flake,Ultra,Ocotillo,folder,"tan, brown and black chips with some white, small to medium size",finished,residential,,2022-02-21,4,True,garage; full flake; ocotillo; tan chips; glossy floor; finished floor; residential; open garage door,Garages/Ocotillo(2).JPG,m/72576feb4a82.jpg
572bf0080872,photo,Garage with Pacific Coast full flake floor,"Garage with a glossy gray flake floor with rust accents, water heater and air handler on a raised platform, full flake garage floor coating",garage,full_flake,Bagari Stone Effects,Pacific Coast,folder,"light gray base with small gray, white and rust-orange chips",finished,residential,,2022-02-21,4,True,garage; full flake; gray floor; rust chips; water heater; air handler; stem wall; pacific coast; finished floor,Garages/Pacific Coast.JPG,m/572bf0080872.jpg
fd84bc8c07e6,photo,Flake coated garage floor edge and step,Close-up of a full flake garage floor coating ending at a broomed concrete step at the garage entry,garage,full_flake,Vintage Mica,Quarry,folder,"gray base with black, white, gray and scattered rust-brown chips, small to medium size",close_up,residential,,,4,False,garage floor; full flake; floor edge; step detail; gray chips; brown chips; close up; broomed concrete; garage entry,Garages/Quarry.JPG,m/fd84bc8c07e6.jpg
dc9b7b0bd4f0,photo,Empty garage with gray full flake floor,"Empty garage with gray full flake floor coating, coated stem walls and entry steps",garage,full_flake,,Quartzite,folder,"gray, black and white chips, small to medium size",finished,residential,,,4,True,garage; full flake; gray chips; black chips; white chips; stem wall; garage door opener; finished floor; empty garage,Garages/Quartzite(1).JPG,m/dc9b7b0bd4f0.jpg
5fc4a541120a,photo,Garage with black and gray full flake floor,"Garage floor with black, white and gray full flake coating and coated stem walls and steps",garage,full_flake,,Quartzite,folder,"black, white and gray chips, small to medium size",finished,residential,,,4,True,garage; full flake; black chips; white chips; gray chips; stem wall; garage steps; finished floor; glossy,Garages/Quartzite.JPG,m/5fc4a541120a.jpg
a1027a171d2a,photo,Red Corvette on gray full flake garage floor,Red Corvette parked on a light gray full flake garage floor coating with coated stem wall,garage,full_flake,,Silverado,duplicate,"light gray base with fine dark gray and black chips, small size",finished,residential,,2019-09-03,4,True,garage; full flake; gray floor; corvette; sports car; stem wall; finished floor; fine chips,Garages/SILVERADO1(1).jpg,m/a1027a171d2a.jpg
a59f9124234f,photo,Red Corvette on Silverado flake garage floor,Red Corvette parked on a light gray full flake garage floor coating in Silverado,garage,full_flake,,Silverado,folder,"light gray base with small black, white and gray chips",finished,residential,,2019-09-03,5,True,garage; full flake; gray floor; corvette; sports car; finished floor; residential; light gray chips; clean garage,Garages/SILVERADO1.jpg,m/a59f9124234f.jpg
8309606376a3,photo,Garage with light gray flake floor and red Corvette,Red Corvette parked in a residential garage with a light gray full flake garage floor coating,garage,full_flake,,Silverado,folder,"light gray and white chips with some darker specks, small to medium size",finished,residential,,2019-09-03,4,True,garage; full flake; light gray chips; corvette; red car; sports car; finished floor; residential; car posters,Garages/SILVERADO3.jpg,m/8309606376a3.jpg
e1222b553847,photo,Red Corvette on Silverado full flake garage floor,Red Corvette parked on a light gray full flake garage floor coating in Silverado color,garage,full_flake,,Silverado,folder,"light gray, white and black chips, small to medium size",finished,residential,,2019-09-03,5,True,garage; full flake; silverado; gray chips; corvette; sports car; finished floor; residential garage,Garages/SILVERADO4.jpg,m/e1222b553847.jpg
b060c89a6096,photo,Garage with light gray full flake floor,"Finished garage with light gray, white and black full flake floor, gray walls, windows and two doors",garage,full_flake,Ultra,Silver Butte,folder,"light gray, white and black chips, small to medium size",finished,residential,,2022-02-21,4,True,garage; full flake; gray flake floor; white and black chips; finished floor; garage interior; windows; glossy clear coat,Garages/Silver Butte.JPG,m/b060c89a6096.jpg
9cbc7811b072,photo,Close up of Silverado full flake garage floor,"Close up of a gray full flake garage floor coating with white, black and blue accent chips in Silverado",garage,full_flake,,Silverado,folder,"gray and white chips with scattered black and faint blue accents, small to medium size",close_up,residential,,,4,True,garage floor; full flake; close up; gray chips; silverado; flake texture; floor edge; coated concrete,Garages/Silverado.JPG,m/9cbc7811b072.jpg
68a576afded8,photo,White sports car on gray full flake garage floor,"Front of a white sports car parked on a gray, black and white full flake garage floor coating",garage,full_flake,,,,"gray, black and white chips, small to medium size",finished,residential,,2019-07-11,4,True,garage; full flake; gray chips; black chips; white chips; sports car; white car; finished floor; luxury car,Garages/SilverspiritsExtrablack2.jpg,m/68a576afded8.jpg
75147fb55a01,photo,Garage with Stone Ridge full flake floor,"Finished garage floor with gray, white, black and rust full flake coating, Stone Ridge full flake garage floor",garage,full_flake,Bagari Stone Effects,Stone Ridge,folder,"gray, white and black chips with scattered rust orange accents, small to medium size",finished,residential,,,4,True,garage; full flake; stone ridge; gray chips; rust orange chips; white walls; finished floor; epoxy flake floor; low angle; empty garage,Garages/Stone Ridge.JPG,m/75147fb55a01.jpg
f1e20edca8e4,photo,Empty garage with gray full flake floor,"Clean empty garage with gray full flake floor coating, stem wall coating and wall grid storage",garage,full_flake,Ultra,Stone Rowe,folder,"gray, white and black chips, medium size",finished,residential,,2018-03-16,5,True,garage; full flake; gray chips; white chips; black chips; stem wall; wall grid; empty garage; finished floor; flake floor coating,Garages/Stone Rowe.jpg,m/f1e20edca8e4.jpg
d4bd7a4f0c3c,photo,Garage with tan brown and black flake floor,"Finished garage floor with tan, brown, black and white full flake coating, garage door open, full flake garage floor coating",garage,full_flake,,,,"tan, brown, black and white chips, medium to large size",finished,residential,,,4,False,garage; full flake; tan chips; brown chips; black chips; white chips; finished floor; garage door open; dartboard; wall decor,Garages/TRILLIUM.JPG,m/d4bd7a4f0c3c.jpg
782570876957,photo,Garage with light tan full flake floor,"Finished garage floor with light tan full flake coating, water softener and entry door visible, full flake garage floor coating",garage,full_flake,Ultra,Chestnut,folder,"light tan base with small black, brown and white chips",finished,residential,,,4,True,garage; full flake; tan chips; finished floor; water softener; white walls; residential; speckled floor,Garages/Ultra/Chestnut/Chestnut(1).JPG,m/782570876957.jpg
85741e646629,photo,Garage with warm tan full flake floor,"Finished garage floor with warm tan full flake coating and coated stem wall, full flake garage floor coating",garage,full_flake,Ultra,Chestnut,folder,"warm tan base with brown, black and white chips, small to medium size",finished,residential,,,4,True,garage; full flake; tan chips; brown chips; stem wall; glossy; finished floor; windows; residential,Garages/Ultra/Chestnut/Chestnut(2).JPG,m/85741e646629.jpg
8592c3eccbaa,photo,Garage with tan full flake floor and stem wall,"Garage with glossy tan, brown and black full flake floor coating and white flake stem wall under shelving",garage,full_flake,Ultra,Chestnut,folder,"tan, brown, black and white chips with some reddish specks, small to medium size",finished,residential,,,4,True,garage; full flake; tan chips; brown chips; stem wall; glossy floor; shelving; finished floor; flake floor coating,Garages/Ultra/Chestnut/Chestnut.JPG,m/8592c3eccbaa.jpg
adbd093608f1,photo,Garage entry steps with gray full flake coating,Garage entry stairs and landing coated in gray full flake epoxy with white railings and gray walls,garage,full_flake,,,,"gray, white and black chips, small to medium size",finished,residential,,,4,True,garage; full flake; stairs; steps; gray chips; entryway; white railing; finished floor; garage epoxy,Garages/garage epoxy floor.jpg,m/adbd093608f1.jpg
b2746ea73dfd,photo,Garage with tan brown full flake floor,"Finished garage with tan, brown and black full flake floor, wood paneled walls and white block wainscot. Full flake garage floor coating.",garage,full_flake,,,,"tan, brown and black chips, small to medium size",finished,residential,Louisville,2025-05-15,4,True,garage; full flake; tan chips; brown chips; black chips; wood panel walls; finished floor; residential; shelves; windows,Garages/image2 (2).jpeg,m/b2746ea73dfd.jpg
562c101f13f2,video,Metallic epoxy floor with blue accents in framed room,"Glossy gray and white metallic epoxy floor with blue swirls in a wood framed room, metallic floor coating",basement,metallic,,,,swirled dark gray and white metallic with bright blue accents,finished,residential,Outside markets,2024-03-06,4,True,Gesse LA job 2024; drone; metallic epoxy; liquid art; gray metallic; blue accents; swirled floor; glossy; framed walls; new construction; drone video; finished floor,Gesse LA Job 2-2024/DCIM Original Files/DJI_001/DJI_20240306150529_0038_D.MP4,m/562c101f13f2.jpg
712cd57d7cc7,video,Metallic garage floor with blue accent swirls,"Garage with wood walls and a glossy metallic epoxy floor in dark gray with white and blue swirls, metallic garage floor coating",garage,metallic,,,,"dark gray metallic swirls with white and bright blue accent veins, glossy",finished,residential,Outside markets,2024-03-06,4,True,Gesse LA job 2024; drone; metallic; liquid art; garage; gray metallic; blue accents; white swirls; wood walls; garage door; glossy; drone video,Gesse LA Job 2-2024/DCIM Original Files/DJI_001/DJI_20240306150951_0042_D.MP4,m/712cd57d7cc7.jpg
59b8c0d9f100,video,Metallic epoxy floor with blue veins in large shop,"Large open building with gray, white and blue marbled metallic epoxy floor and exposed wood walls",commercial_or_industrial,metallic,,,,gray and white marbled metallic with bold blue veins,finished,commercial,Outside markets,2024-03-06,4,True,Gesse LA job 2024; drone; metallic epoxy; blue veins; marbled; large shop; pole barn; finished floor; liquid art,Gesse LA Job 2-2024/DCIM Original Files/DJI_001/DJI_20240306151358_0044_D.MP4,m/59b8c0d9f100.jpg
e92ed499a72d,video,Large garage with gray and blue metallic floor,"Glossy gray and white metallic epoxy floor with blue swirls in a large garage with wood walls, metallic floor coating",garage,metallic,,,,"dark gray and white marbled metallic with bright blue swirls, high gloss",finished,residential,Outside markets,2024-03-06,4,True,Gesse LA job 2024; drone; metallic epoxy; gray metallic floor; blue swirls; garage; wood walls; glossy floor; large garage; liquid art; finished floor,Gesse LA Job 2-2024/DCIM Original Files/DJI_001/DJI_20240306151700_0046_D.MP4,m/e92ed499a72d.jpg
a92e53188f11,video,Garage with gray and blue metallic epoxy floor,"Reflective metallic epoxy garage floor with gray, white and blue marbled swirls, wood walls and white garage door",garage,metallic,,,,marbled metallic in gray and white with bold blue swirls,finished,residential,Outside markets,2024-03-06,4,True,Gesse LA job 2024; drone; metallic epoxy; liquid art; garage floor; blue swirls; gray metallic; reflective floor; wood walls; drone video; finished floor,Gesse LA Job 2-2024/DCIM Original Files/DJI_001/DJI_20240306151748_0047_D.MP4,m/a92e53188f11.jpg
f65fc29e3c54,video,Large event hall with gray blue metallic floor,"Spacious wood walled hall with glossy gray and blue metallic epoxy floor, metallic floor coating",commercial_or_industrial,metallic,,,,"dark gray metallic with blue and white swirls, highly reflective",finished,commercial,Outside markets,2024-03-06,4,True,Gesse LA job 2024; drone; metallic epoxy; gray floor; blue swirls; reflective floor; event hall; wood walls; large open space; liquid art; commercial floor; drone footage,Gesse LA Job 2-2024/DCIM Original Files/DJI_001/DJI_20240306151844_0048_D.MP4,m/f65fc29e3c54.jpg
72867aea1e4d,video,Pole barn with gray and blue metallic epoxy floor,Glossy gray and white metallic epoxy floor with blue swirls in a wood-walled pole barn with overhead doors,garage,metallic,,,,"marbled gray and white metallic with bold blue swirls, high gloss",finished,residential,Outside markets,2024-03-06,5,True,Gesse LA job 2024; drone; metallic epoxy; liquid art; gray and blue; swirl; marbled; pole barn; wood walls; garage doors; high gloss; drone video,Gesse LA Job 2-2024/DCIM Original Files/DJI_001/DJI_20240306151935_0049_D.MP4,m/72867aea1e4d.jpg
ceea03735119,video,Gray and blue metallic floor in large commercial space,Glossy metallic epoxy floor with gray base and bright blue marbled veins in a large commercial space,commercial_or_industrial,metallic,,,,"gray and silver metallic with bright blue marbled veins, glossy finish",finished,commercial,Outside markets,2024-03-06,3,False,Gesse LA job 2024; drone; metallic epoxy; liquid art; blue metallic; gray metallic; commercial floor; drone footage; glossy floor; marbled floor; video,Gesse LA Job 2-2024/DCIM Original Files/DJI_001/DJI_20240306152034_0050_D.MP4,m/ceea03735119.jpg
19beaae8840e,video,Metallic epoxy floor in wood walled venue,"Reflective blue, gray and silver swirled metallic epoxy floor in a large hall with wood plank walls",commercial_or_industrial,metallic,,,,"swirled blue, gray and silver metallic epoxy, marbled and reflective",finished,commercial,Outside markets,2024-03-06,4,True,Gesse LA job 2024; drone; metallic epoxy; blue metallic floor; gray metallic; wood plank walls; event venue; reflective floor; swirl pattern; commercial floor; drone video,Gesse LA Job 2-2024/DCIM Original Files/DJI_001/DJI_20240306152218_0052_D.MP4,m/19beaae8840e.jpg
a726219c2a76,video,Gray metallic epoxy floor with blue swirls in large garage,"Large unfinished garage with gray and white metallic epoxy floor with blue swirl veins, garage door and exposed studs",garage,metallic,,,,gray and white marbled metallic with bright blue swirl veins,finished,residential,Outside markets,2024-03-06,4,True,Gesse LA job 2024; drone; metallic epoxy; gray metallic; blue swirls; large garage; exposed studs; garage door; drone video; marbled floor; reflective floor,Gesse LA Job 2-2024/DCIM Original Files/DJI_001/DJI_20240306152342_0053_D.MP4,m/a726219c2a76.jpg
3c66d7ef4b42,video,Commercial floor with gray and blue metallic epoxy,"Large commercial space with reflective gray metallic epoxy floor with blue and white swirls, metallic floor coating",commercial_or_industrial,metallic,,,,dark gray metallic with bright blue and white swirls,finished,commercial,Outside markets,2024-03-06,4,True,Gesse LA job 2024; drone; metallic epoxy; liquid art; commercial floor; gray metallic; blue swirls; white swirls; reflective floor; drone video; large space; finished,Gesse LA Job 2-2024/DCIM Original Files/DJI_001/DJI_20240306152619_0055_D.MP4,m/3c66d7ef4b42.jpg
3ca2e8a84802,video,Metallic epoxy floor with blue vein swirls,"Dark gray metallic epoxy floor with blue swirls in a wood-paneled commercial space, metallic epoxy floor coating",commercial_or_industrial,metallic,,,,dark gray metallic swirls with bright blue vein highlights,finished,commercial,Outside markets,2024-03-06,4,True,Gesse LA job 2024; drone; metallic epoxy; liquid art; gray metallic; blue veins; commercial floor; wood panel walls; garage doors; glossy floor; drone video,Gesse LA Job 2-2024/DCIM Original Files/DJI_001/DJI_20240306152629_0056_D.MP4,m/3ca2e8a84802.jpg
c81daee302cc,photo,Basement grind and seal floor by staircase,Glossy grind and seal concrete basement floor with control joints beside a carpeted staircase,basement,grind_and_seal,,,,"ground bare concrete, tan with small dark and light aggregate specks, glossy clear sealer",finished,residential,,2020-08-21,4,True,grind and seal; basement floor; clear sealer; glossy; tan concrete; control joints; staircase; interior; finished floor,Grind & Seal/20200821_152736.jpg,m/c81daee302cc.jpg
043d336ee068,photo,Basement grind and seal floor by carpeted stairs,Polished tan grind and seal concrete basement floor with sawcut joints near carpeted stairs and white door,basement,grind_and_seal,,,,ground tan concrete with natural aggregate speckling under clear sealer,finished,residential,,2020-08-21,4,True,grind and seal; basement floor; polished concrete; tan concrete; sawcut joints; carpeted stairs; clear sealer; finished floor,Grind & Seal/GrindBasement copy.jpg,m/043d336ee068.jpg
cb1e7bd38daf,photo,Glossy grind and seal floor in commercial space,"Glossy clear-sealed gray concrete floor in an empty commercial space with light reflections, grind and seal concrete floor",commercial_or_industrial,grind_and_seal,,,,,finished,commercial,,,4,True,grind and seal; clear sealer; gray concrete; glossy floor; polished look; commercial floor; empty room; reflective floor; natural concrete,Grind & Seal/GrindSeal.jpg,m/cb1e7bd38daf.jpg
3c1fa6eb3192,photo,Installer pointing out crack in garage floor,Installer in work clothes pointing at a crack in a bare concrete garage floor with a grinder and vacuum behind him,garage,bare_concrete,,,,,in_progress,residential,,,3,False,installers; installer; crack repair; garage floor; bare concrete; prep work; grinder; vacuum hose; in progress; joint,Installer Photos with People/IMG_0441.HEIC,m/3c1fa6eb3192.jpg
c88626ab46f8,photo,Installer rolling clear coat over gray flake garage floor,Installer in respirator rolling topcoat over a gray flake garage floor with wall cabinets,garage,full_flake,,,,"light gray base with white, gray and black chips, small to medium size",in_progress,residential,,,4,False,installers; garage; full flake; installer; rolling topcoat; in progress; gray chips; cabinets; respirator; spiked shoes,Installer Photos with People/IMG_0442.JPG,m/c88626ab46f8.jpg
7bde3d0dc861,photo,Crew rolling gray base coat in garage,Two GatorGuard installers in respirators rolling a wet gray coating on a garage floor during installation,garage,unknown,,,,"wet light gray coating being rolled, no chips visible yet",in_progress,residential,,,3,False,installers; crew; respirators; rolling coating; garage; in progress; gray coating; base coat; selfie,Installer Photos with People/IMG_0443.JPG,m/7bde3d0dc861.jpg
2d9fa7ba6655,photo,Two installers in respirators on fresh gray floor,Two GatorGuard installers wearing respirators posing on a freshly coated light gray basement floor,basement,solid_color,,,,"light gray solid coating, no chips visible",team_or_portrait,residential,,,3,False,installers; crew; respirators; gatorguard shirts; basement; gray floor; selfie; team; fresh coating,Installer Photos with People/IMG_0445.JPG,m/2d9fa7ba6655.jpg
1f5a0b650f77,photo,Installer rolling gray base coat indoors,GatorGuard installer in respirator rolling light gray coating onto a concrete floor during installation,not_visible,unknown,,,,"light gray wet coating being rolled on, still in progress",crew_working,,,,4,False,installers; installer; crew; rolling; base coat; gray coating; in progress; respirator; concrete floor; interior,Installer Photos with People/IMG_0446.HEIC,m/1f5a0b650f77.jpg
41a1c9c124d7,photo,Installer rolling gray coating in garage,Installer in a respirator rolls gray coating onto a garage floor during application.,garage,unknown,,,,"wet gray coating being rolled, no chips visible",crew_working,residential,,,4,False,installers; installer; crew working; respirator; roller; garage; in progress; gray coating; workbench; floor application,Installer Photos with People/IMG_0447.HEIC,m/41a1c9c124d7.jpg
204e95370d65,photo,Installer rolling gray base coat in garage,"Installer in respirator rolling light gray coating onto a garage floor with a large roller, in progress floor coating",garage,unknown,,,,"wet light gray coating being rolled, no chips visible yet",in_progress,residential,,,4,False,installers; installer; rolling; in progress; garage; gray coating; roller; respirator; crew; base coat,Installer Photos with People/IMG_0448.HEIC,m/204e95370d65.jpg
60cfcdf93bd4,photo,Installer grinding garage floor during prep,Installer kneeling on a garage floor during grinding prep with a large floor grinder in the foreground,garage,bare_concrete,,,,,in_progress,residential,,,4,False,installers; garage; floor prep; grinding; concrete grinder; installer; in progress; dust; bare concrete; ladder,Installer Photos with People/IMG_0449.JPG,m/60cfcdf93bd4.jpg
fdb6feba49cd,photo,Two installers in garage with gray flake floor,Two GatorGuard installers standing in a residential garage with a gray full flake garage floor coating,garage,full_flake,,,,"light gray base with white, gray and black chips, small to medium size",team_or_portrait,residential,,,4,True,installers; crew; garage; full flake; gray chips; finished floor; residential; team photo,Installer Photos with People/IMG_0460.JPG,m/fdb6feba49cd.jpg
604adea9efcf,photo,Installers moving storage cabinet in flake floor garage,Two installers position a rolling storage cabinet in a garage with a gray full flake epoxy floor and white refrigerator,garage,full_flake,,,,"light gray base with white, gray and black chips, small to medium size",finished,residential,,,3,False,installers; garage; full flake; gray flake floor; crew working; storage cabinets; refrigerator; finished floor; residential garage,Installer Photos with People/IMG_0506.JPG,m/604adea9efcf.jpg
58f63d893742,photo,Installer rolling clear coat over gray flake garage floor,GatorGuard installer in respirator rolling clear topcoat over a gray full flake garage floor coating,garage,full_flake,,,,"gray, white and black chips, medium size",in_progress,residential,,,4,False,installers; installer; crew working; rolling topcoat; clear coat; full flake; gray chips; garage; ladder; respirator; in progress,Installer Photos with People/IMG_0892.JPG,m/58f63d893742.jpg
f18b097f6782,photo,Installer clear coating gray flake garage floor,GatorGuard installer in respirator applying clear coat over a gray full flake garage floor with a squeegee,garage,full_flake,,,,"gray, white and black chips, small to medium size",crew_working,residential,,,4,True,installers; installer; crew working; clear coat; full flake; gray chips; garage floor; respirator; squeegee; in progress; gatorguard shirt,Installer Photos with People/IMG_0893.JPG,m/f18b097f6782.jpg
f0853acb6458,photo,Installer rolling clear coat over flake floor,Installer in respirator rolling topcoat over a gray flake garage floor coating in progress,garage,full_flake,,,,"gray, white and black chips, small to medium size",crew_working,residential,,,3,False,installers; installer; crew working; rolling topcoat; respirator; garage; gray flake; epoxy floor; in progress; clear coat; gatorguard shirt,Installer Photos with People/IMG_0894.JPG,m/f0853acb6458.jpg
327018f8c0e8,photo,Crew members joking around during garage floor prep,"Three installers carrying a coworker across a bare concrete garage floor during prep, with a grinder and vacuum nearby",garage,bare_concrete,,,,,crew_working,residential,,,3,False,installers; crew; garage; floor prep; grinder; vacuum; bare concrete; brick walls; cabinets; having fun,Installer Photos with People/IMG_1550.JPG,m/327018f8c0e8.jpg
e6aecc7b1c3c,photo,Crew grinding garage floor before coating,Two installers running a concrete grinder on a bare garage floor with brick walls and cabinets,garage,bare_concrete,,,,,crew_working,residential,,,3,False,installers; grinding; concrete grinder; in progress; garage; bare concrete; brick walls; dust vacuum; prep work,Installer Photos with People/IMG_1551.JPG,m/e6aecc7b1c3c.jpg
ba7ef5e01b2e,photo,Crew grinding garage floor before coating,Three crew members running a concrete grinder on a bare garage floor with brick walls during floor coating prep,garage,bare_concrete,,,,,in_progress,residential,,,3,False,installers; garage; grinding; surface prep; crew working; bare concrete; in progress; brick walls; grinder; dust hose,Installer Photos with People/IMG_1552.JPG,m/ba7ef5e01b2e.jpg
